id,item,item.type,statement,statement.rt,agreement,strength,argument,argument.rt,word.count,gender,age
R_vSLOi4MBDj2yYTL,I13x,critical,2,7.207,agree,somewhat,2,9.1,218,2,44
R_vSLOi4MBDj2yYTL,I14x,critical,2,2.327,agree,somewhat,3,2.164,184,2,44
R_vSLOi4MBDj2yYTL,I15x,critical,1,4.965,agree,fully,1,3.679,216,2,44
R_vSLOi4MBDj2yYTL,I16x,critical,1,2.844,agree,fully,3,3.303,235,2,44
R_vSLOi4MBDj2yYTL,I17x,critical,1,1.854,agree,fully,1,2.473,212,2,44
R_vSLOi4MBDj2yYTL,I18x,critical,2,3.644,agree,somewhat,3,6.216,201,2,44
R_vSLOi4MBDj2yYTL,F1x,filler,3,3.732,filler,filler,2,2.947,211,2,44
R_vSLOi4MBDj2yYTL,F2x,filler,3,3.172,filler,filler,2,6.371,300,2,44
R_vSLOi4MBDj2yYTL,F3x,filler,3,2.453,filler,filler,2,4.584,209,2,44
R_vSLOi4MBDj2yYTL,F4x,filler,1,4.74,filler,filler,1,10.208,304,2,44
R_vSLOi4MBDj2yYTL,F5x,filler,2,4.019,filler,filler,3,5.36,296,2,44
R_vSLOi4MBDj2yYTL,F6x,filler,3,7.451,filler,filler,3,4.407,256,2,44
R_vSLOi4MBDj2yYTL,F7x,filler,3,6.404,filler,filler,1,16.275,298,2,44
R_vSLOi4MBDj2yYTL,F8x,filler,2,5.619,filler,filler,1,6.242,233,2,44
R_vSLOi4MBDj2yYTL,F9x,filler,3,3.776,filler,filler,3,2.705,265,2,44
R_vSLOi4MBDj2yYTL,F10x,filler,3,2.794,filler,filler,1,3.594,193,2,44
R_vSLOi4MBDj2yYTL,F11x,filler,2,7.329,filler,filler,2,3.265,209,2,44
R_vSLOi4MBDj2yYTL,F12x,filler,2,2.776,filler,filler,1,4.635,221,2,44
R_vSLOi4MBDj2yYTL,F13x,filler,2,2.361,filler,filler,3,2.179,210,2,44
R_vSLOi4MBDj2yYTL,F14x,filler,3,15.099,filler,filler,3,4.049,321,2,44
R_vSLOi4MBDj2yYTL,F15x,filler,3,2.779,filler,filler,1,7.335,240,2,44
R_vSLOi4MBDj2yYTL,F16x,filler,3,4.749,filler,filler,3,6.436,295,2,44
R_vSLOi4MBDj2yYTL,F17x,filler,2,4.129,filler,filler,2,5.029,321,2,44
R_vSLOi4MBDj2yYTL,F18x,filler,2,2.448,filler,filler,3,5.861,220,2,44
R_vSLOi4MBDj2yYTL,F19x,filler,2,2.202,filler,filler,3,2.823,208,2,44
R_vSLOi4MBDj2yYTL,F20x,filler,2,2.661,filler,filler,1,4.389,286,2,44
R_vSLOi4MBDj2yYTL,F21x,filler,3,7.371,filler,filler,2,0.476,260,2,44
R_vSLOi4MBDj2yYTL,F22x,filler,1,3.388,filler,filler,1,8.592,325,2,44
R_vSLOi4MBDj2yYTL,F23x,filler,2,3.021,filler,filler,1,6.422,259,2,44
R_vSLOi4MBDj2yYTL,F24x,filler,4,4.393,filler,filler,1,8.49,237,2,44
R_2YPmz8uWAkVQi9b,I1x,critical,3,2.989,disagree,somewhat,3,9.09,232,2,32
R_2YPmz8uWAkVQi9b,I2x,critical,3,5.341,disagree,somewhat,3,4.943,194,2,32
R_2YPmz8uWAkVQi9b,I3x,critical,3,3.391,disagree,somewhat,3,2.436,239,2,32
R_2YPmz8uWAkVQi9b,I4x,critical,1,2.25,agree,fully,3,1.521,205,2,32
R_2YPmz8uWAkVQi9b,I5x,critical,3,3.182,disagree,somewhat,1,6.742,192,2,32
R_2YPmz8uWAkVQi9b,I6x,critical,2,5.336,agree,somewhat,3,3.363,218,2,32
R_2YPmz8uWAkVQi9b,I7x,critical,3,2.816,disagree,somewhat,3,4.779,233,2,32
R_2YPmz8uWAkVQi9b,I8x,critical,3,3.223,disagree,somewhat,3,3.776,245,2,32
R_2YPmz8uWAkVQi9b,I9x,critical,1,3.189,agree,fully,3,4.175,175,2,32
R_2YPmz8uWAkVQi9b,I10x,critical,1,3.367,agree,fully,2,3.046,181,2,32
R_2YPmz8uWAkVQi9b,I11x,critical,3,2.997,disagree,somewhat,3,1.839,180,2,32
R_2YPmz8uWAkVQi9b,I12x,critical,2,3.013,agree,somewhat,3,3.484,237,2,32
R_2YPmz8uWAkVQi9b,I13x,critical,1,2.516,agree,fully,2,6.256,218,2,32
R_2YPmz8uWAkVQi9b,I14x,critical,3,4.271,disagree,somewhat,3,2.745,199,2,32
R_2YPmz8uWAkVQi9b,I15x,critical,2,2.946,agree,somewhat,3,1.765,216,2,32
R_2YPmz8uWAkVQi9b,I16x,critical,2,14.834,agree,somewhat,3,2.125,235,2,32
R_2YPmz8uWAkVQi9b,I17x,critical,1,1.785,agree,fully,3,3.52,212,2,32
R_2YPmz8uWAkVQi9b,I18x,critical,1,8.914,agree,fully,3,5.676,201,2,32
R_2YPmz8uWAkVQi9b,F1x,filler,4,2.908,filler,filler,3,2.462,211,2,32
R_2YPmz8uWAkVQi9b,F2x,filler,4,3.694,filler,filler,3,5.877,300,2,32
R_2YPmz8uWAkVQi9b,F3x,filler,1,1.852,filler,filler,2,2.618,191,2,32
R_2YPmz8uWAkVQi9b,F4x,filler,2,4.404,filler,filler,1,2.432,304,2,32
R_2YPmz8uWAkVQi9b,F5x,filler,3,24.203,filler,filler,3,2.784,215,2,32
R_2YPmz8uWAkVQi9b,F6x,filler,4,2.819,filler,filler,2,5.231,256,2,32
R_2YPmz8uWAkVQi9b,F7x,filler,1,3.991,filler,filler,3,2.144,263,2,32
R_2YPmz8uWAkVQi9b,F8x,filler,3,5.346,filler,filler,3,2.854,301,2,32
R_2YPmz8uWAkVQi9b,F9x,filler,3,2.513,filler,filler,3,1.661,265,2,32
R_2YPmz8uWAkVQi9b,F10x,filler,1,5.324,filler,filler,3,6.91,246,2,32
R_2YPmz8uWAkVQi9b,F11x,filler,3,6.748,filler,filler,3,4.493,190,2,32
R_2YPmz8uWAkVQi9b,F12x,filler,1,4.144,filler,filler,2,4.189,221,2,32
R_2YPmz8uWAkVQi9b,F13x,filler,1,2.193,filler,filler,1,7.561,210,2,32
R_2YPmz8uWAkVQi9b,F14x,filler,3,4.774,filler,filler,3,6.057,321,2,32
R_2YPmz8uWAkVQi9b,F15x,filler,4,2.94,filler,filler,3,20.906,240,2,32
R_2YPmz8uWAkVQi9b,F16x,filler,3,6.233,filler,filler,1,3.77,295,2,32
R_2YPmz8uWAkVQi9b,F17x,filler,2,2.943,filler,filler,3,5.041,321,2,32
R_2YPmz8uWAkVQi9b,F18x,filler,1,2.962,filler,filler,2,3.5,220,2,32
R_2YPmz8uWAkVQi9b,F19x,filler,3,3.525,filler,filler,3,13.381,208,2,32
R_2YPmz8uWAkVQi9b,F20x,filler,1,5.378,filler,filler,2,4.432,286,2,32
R_2YPmz8uWAkVQi9b,F21x,filler,2,7.499,filler,filler,1,2.507,311,2,32
R_2YPmz8uWAkVQi9b,F22x,filler,1,3.298,filler,filler,2,3.429,325,2,32
R_2YPmz8uWAkVQi9b,F23x,filler,1,2.616,filler,filler,2,3.293,259,2,32
R_2YPmz8uWAkVQi9b,F24x,filler,2,6.359,filler,filler,3,7.262,339,2,32
R_3F4cUfmgrAsQVpP,I1x,critical,2,1.696,agree,somewhat,3,10.352,286,2,36
R_3F4cUfmgrAsQVpP,I2x,critical,4,3.236,disagree,fully,2,4.393,194,2,36
R_3F4cUfmgrAsQVpP,I3x,critical,3,2.901,disagree,somewhat,2,6.625,239,2,36
R_3F4cUfmgrAsQVpP,I4x,critical,4,2.625,disagree,fully,3,3.382,184,2,36
R_3F4cUfmgrAsQVpP,I5x,critical,4,3.053,disagree,fully,3,5.794,192,2,36
R_3F4cUfmgrAsQVpP,I6x,critical,3,2.723,disagree,somewhat,3,5.214,191,2,36
R_3F4cUfmgrAsQVpP,I7x,critical,3,3.48,disagree,somewhat,3,5.602,233,2,36
R_3F4cUfmgrAsQVpP,I8x,critical,1,2.507,agree,fully,3,5.866,191,2,36
R_3F4cUfmgrAsQVpP,I9x,critical,2,4.882,agree,somewhat,3,4.795,175,2,36
R_3F4cUfmgrAsQVpP,I10x,critical,2,4.721,agree,somewhat,3,5.001,181,2,36
R_3F4cUfmgrAsQVpP,I11x,critical,2,1.981,agree,somewhat,2,3.199,153,2,36
R_3F4cUfmgrAsQVpP,I12x,critical,3,17.715,disagree,somewhat,3,4.897,234,2,36
R_3F4cUfmgrAsQVpP,I13x,critical,2,2.801,agree,somewhat,2,7.293,218,2,36
R_3F4cUfmgrAsQVpP,I14x,critical,2,3.749,agree,somewhat,3,4.278,184,2,36
R_3F4cUfmgrAsQVpP,I15x,critical,2,5.163,agree,somewhat,3,3.52,216,2,36
R_3F4cUfmgrAsQVpP,I16x,critical,1,3.57,agree,fully,2,6.221,235,2,36
R_3F4cUfmgrAsQVpP,I17x,critical,1,1.923,agree,fully,3,3.986,212,2,36
R_3F4cUfmgrAsQVpP,I18x,critical,1,2.434,agree,fully,2,5.191,201,2,36
R_3F4cUfmgrAsQVpP,F1x,filler,4,2.287,filler,filler,3,4.071,211,2,36
R_3F4cUfmgrAsQVpP,F2x,filler,1,4.95,filler,filler,3,5.163,220,2,36
R_3F4cUfmgrAsQVpP,F3x,filler,2,2.518,filler,filler,2,4.448,191,2,36
R_3F4cUfmgrAsQVpP,F4x,filler,2,6.223,filler,filler,3,8.008,304,2,36
R_3F4cUfmgrAsQVpP,F5x,filler,2,2.319,filler,filler,3,2.382,296,2,36
R_3F4cUfmgrAsQVpP,F6x,filler,4,3.516,filler,filler,2,6.369,256,2,36
R_3F4cUfmgrAsQVpP,F7x,filler,3,2.611,filler,filler,3,7.827,298,2,36
R_3F4cUfmgrAsQVpP,F8x,filler,3,4.07,filler,filler,3,5.993,301,2,36
R_3F4cUfmgrAsQVpP,F9x,filler,1,2.715,filler,filler,3,3.436,232,2,36
R_3F4cUfmgrAsQVpP,F10x,filler,2,3.08,filler,filler,1,40.084,246,2,36
R_3F4cUfmgrAsQVpP,F11x,filler,1,4.925,filler,filler,3,6.481,209,2,36
R_3F4cUfmgrAsQVpP,F12x,filler,2,4.195,filler,filler,3,6.258,221,2,36
R_3F4cUfmgrAsQVpP,F13x,filler,2,3.727,filler,filler,3,2.988,210,2,36
R_3F4cUfmgrAsQVpP,F14x,filler,2,3.72,filler,filler,1,18.437,312,2,36
R_3F4cUfmgrAsQVpP,F15x,filler,4,7.914,filler,filler,3,3.897,240,2,36
R_3F4cUfmgrAsQVpP,F16x,filler,2,4.836,filler,filler,3,6.789,319,2,36
R_3F4cUfmgrAsQVpP,F17x,filler,2,17.828,filler,filler,3,8.451,321,2,36
R_3F4cUfmgrAsQVpP,F18x,filler,1,3.632,filler,filler,3,4.61,220,2,36
R_3F4cUfmgrAsQVpP,F19x,filler,3,4.983,filler,filler,1,6.775,208,2,36
R_3F4cUfmgrAsQVpP,F20x,filler,3,5.813,filler,filler,2,16.4,297,2,36
R_3F4cUfmgrAsQVpP,F21x,filler,3,5.644,filler,filler,3,3.97,260,2,36
R_3F4cUfmgrAsQVpP,F22x,filler,2,2.615,filler,filler,3,5.855,325,2,36
R_3F4cUfmgrAsQVpP,F23x,filler,2,3.001,filler,filler,3,7.788,259,2,36
R_3F4cUfmgrAsQVpP,F24x,filler,2,4.313,filler,filler,3,7.484,339,2,36
R_2156LpLRBEtMSOL,I1x,critical,3,3.887,disagree,somewhat,3,3.786,232,2,44
R_2156LpLRBEtMSOL,I2x,critical,2,3.953,agree,somewhat,3,4.403,176,2,44
R_2156LpLRBEtMSOL,I3x,critical,2,4.322,agree,somewhat,2,1.577,206,2,44
R_2156LpLRBEtMSOL,I4x,critical,4,3.35,disagree,fully,3,3.331,184,2,44
R_2156LpLRBEtMSOL,I5x,critical,1,2.975,agree,fully,3,3.967,193,2,44
R_2156LpLRBEtMSOL,I6x,critical,4,3.672,disagree,fully,3,3.083,191,2,44
R_2156LpLRBEtMSOL,I7x,critical,3,2.359,disagree,somewhat,2,3.363,233,2,44
R_2156LpLRBEtMSOL,I8x,critical,1,3.913,agree,fully,3,2.606,191,2,44
R_2156LpLRBEtMSOL,I9x,critical,1,2.712,agree,fully,3,1.955,175,2,44
R_2156LpLRBEtMSOL,I10x,critical,1,3.941,agree,fully,3,3.472,181,2,44
R_2156LpLRBEtMSOL,I11x,critical,3,4.714,disagree,somewhat,2,4.26,180,2,44
R_2156LpLRBEtMSOL,I12x,critical,1,4.104,agree,fully,2,3.087,237,2,44
R_2156LpLRBEtMSOL,I13x,critical,1,3.515,agree,fully,3,2.498,218,2,44
R_2156LpLRBEtMSOL,I14x,critical,1,8.516,agree,fully,3,11.517,184,2,44
R_2156LpLRBEtMSOL,I15x,critical,1,3.59,agree,fully,3,1.993,216,2,44
R_2156LpLRBEtMSOL,I16x,critical,1,2.163,agree,fully,3,3.233,235,2,44
R_2156LpLRBEtMSOL,I17x,critical,1,2.358,agree,fully,3,3.561,212,2,44
R_2156LpLRBEtMSOL,I18x,critical,1,3.126,agree,fully,3,2.66,201,2,44
R_2156LpLRBEtMSOL,F1x,filler,4,4.169,filler,filler,3,0,211,2,44
R_2156LpLRBEtMSOL,F2x,filler,3,4.051,filler,filler,3,2.027,300,2,44
R_2156LpLRBEtMSOL,F3x,filler,4,2.938,filler,filler,3,2.504,209,2,44
R_2156LpLRBEtMSOL,F4x,filler,1,2.988,filler,filler,2,1.612,304,2,44
R_2156LpLRBEtMSOL,F5x,filler,1,3.593,filler,filler,3,4.265,296,2,44
R_2156LpLRBEtMSOL,F6x,filler,4,3.683,filler,filler,1,3.435,256,2,44
R_2156LpLRBEtMSOL,F7x,filler,3,4.2,filler,filler,1,10.808,298,2,44
R_2156LpLRBEtMSOL,F8x,filler,1,3.529,filler,filler,3,2.141,233,2,44
R_2156LpLRBEtMSOL,F9x,filler,3,4.79,filler,filler,3,1.927,265,2,44
R_2156LpLRBEtMSOL,F10x,filler,4,3.487,filler,filler,3,2.165,193,2,44
R_2156LpLRBEtMSOL,F11x,filler,1,4.705,filler,filler,3,6.07,209,2,44
R_2156LpLRBEtMSOL,F12x,filler,1,3.4,filler,filler,2,2.74,221,2,44
R_2156LpLRBEtMSOL,F13x,filler,3,6.465,filler,filler,2,12.21,264,2,44
R_2156LpLRBEtMSOL,F14x,filler,1,2.53,filler,filler,3,1.362,312,2,44
R_2156LpLRBEtMSOL,F15x,filler,4,3.336,filler,filler,1,2.825,240,2,44
R_2156LpLRBEtMSOL,F16x,filler,2,6.913,filler,filler,3,2.015,319,2,44
R_2156LpLRBEtMSOL,F17x,filler,2,4.973,filler,filler,1,2.213,321,2,44
R_2156LpLRBEtMSOL,F18x,filler,3,4.759,filler,filler,1,4.91,235,2,44
R_2156LpLRBEtMSOL,F19x,filler,3,4.137,filler,filler,3,3.37,208,2,44
R_2156LpLRBEtMSOL,F20x,filler,1,5.842,filler,filler,2,7.561,286,2,44
R_2156LpLRBEtMSOL,F21x,filler,2,6.272,filler,filler,2,2.458,311,2,44
R_2156LpLRBEtMSOL,F22x,filler,2,2.97,filler,filler,3,2.438,325,2,44
R_2156LpLRBEtMSOL,F23x,filler,2,3.057,filler,filler,1,2.85,259,2,44
R_2156LpLRBEtMSOL,F24x,filler,2,5.289,filler,filler,1,5.976,339,2,44
R_2SxcNfHYVe6r5lO,I1x,critical,2,4.948,agree,somewhat,3,8.164,286,1,54
R_2SxcNfHYVe6r5lO,I2x,critical,4,2.847,disagree,fully,3,3.686,194,1,54
R_2SxcNfHYVe6r5lO,I3x,critical,3,4.087,disagree,somewhat,2,6.238,239,1,54
R_2SxcNfHYVe6r5lO,I4x,critical,2,2.734,agree,somewhat,2,5.507,205,1,54
R_2SxcNfHYVe6r5lO,I5x,critical,2,3.341,agree,somewhat,2,4.011,193,1,54
R_2SxcNfHYVe6r5lO,I6x,critical,2,3.294,agree,somewhat,2,6.374,218,1,54
R_2SxcNfHYVe6r5lO,I7x,critical,3,2.999,disagree,somewhat,2,5.422,233,1,54
R_2SxcNfHYVe6r5lO,I8x,critical,2,4.423,agree,somewhat,3,4.703,191,1,54
R_2SxcNfHYVe6r5lO,I9x,critical,1,3.408,agree,fully,2,12.489,175,1,54
R_2SxcNfHYVe6r5lO,I10x,critical,2,2.901,agree,somewhat,3,5.503,181,1,54
R_2SxcNfHYVe6r5lO,I11x,critical,1,3.797,agree,fully,3,4.984,153,1,54
R_2SxcNfHYVe6r5lO,I12x,critical,2,4.659,agree,somewhat,2,4.386,237,1,54
R_2SxcNfHYVe6r5lO,I13x,critical,1,3.418,agree,fully,1,7.167,218,1,54
R_2SxcNfHYVe6r5lO,I14x,critical,2,4.275,agree,somewhat,3,3.697,184,1,54
R_2SxcNfHYVe6r5lO,I15x,critical,2,4.04,agree,somewhat,2,5.592,216,1,54
R_2SxcNfHYVe6r5lO,I16x,critical,4,4.749,disagree,fully,3,5.575,199,1,54
R_2SxcNfHYVe6r5lO,I17x,critical,1,3.692,agree,fully,3,19.703,212,1,54
R_2SxcNfHYVe6r5lO,I18x,critical,2,4.015,agree,somewhat,3,6.376,201,1,54
R_2SxcNfHYVe6r5lO,F1x,filler,4,3.616,filler,filler,3,5.693,211,1,54
R_2SxcNfHYVe6r5lO,F2x,filler,1,6.724,filler,filler,3,6.646,220,1,54
R_2SxcNfHYVe6r5lO,F3x,filler,2,3.725,filler,filler,2,4.425,191,1,54
R_2SxcNfHYVe6r5lO,F4x,filler,2,3.264,filler,filler,3,7.273,304,1,54
R_2SxcNfHYVe6r5lO,F5x,filler,1,4.709,filler,filler,3,4.125,296,1,54
R_2SxcNfHYVe6r5lO,F6x,filler,2,3.28,filler,filler,2,4.281,298,1,54
R_2SxcNfHYVe6r5lO,F7x,filler,4,3.125,filler,filler,3,6.103,298,1,54
R_2SxcNfHYVe6r5lO,F8x,filler,2,4.57,filler,filler,3,5.72,233,1,54
R_2SxcNfHYVe6r5lO,F9x,filler,4,3.884,filler,filler,3,5.865,265,1,54
R_2SxcNfHYVe6r5lO,F10x,filler,3,5.6,filler,filler,1,8.949,193,1,54
R_2SxcNfHYVe6r5lO,F11x,filler,3,4.972,filler,filler,3,2.7,190,1,54
R_2SxcNfHYVe6r5lO,F12x,filler,3,3.937,filler,filler,0,2,242,1,54
R_2SxcNfHYVe6r5lO,F13x,filler,3,4.298,filler,filler,3,10.2,264,1,54
R_2SxcNfHYVe6r5lO,F14x,filler,2,5.768,filler,filler,3,5.405,312,1,54
R_2SxcNfHYVe6r5lO,F15x,filler,3,5.463,filler,filler,3,4.128,240,1,54
R_2SxcNfHYVe6r5lO,F16x,filler,4,3.858,filler,filler,3,9.714,295,1,54
R_2SxcNfHYVe6r5lO,F17x,filler,2,5.701,filler,filler,3,8.794,321,1,54
R_2SxcNfHYVe6r5lO,F18x,filler,2,4.158,filler,filler,1,8.561,220,1,54
R_2SxcNfHYVe6r5lO,F19x,filler,1,2.751,filler,filler,3,6.051,208,1,54
R_2SxcNfHYVe6r5lO,F20x,filler,2,3.977,filler,filler,1,4.717,286,1,54
R_2SxcNfHYVe6r5lO,F21x,filler,2,10.522,filler,filler,3,9.746,311,1,54
R_2SxcNfHYVe6r5lO,F22x,filler,3,2.9,filler,filler,3,2.39,304,1,54
R_2SxcNfHYVe6r5lO,F23x,filler,3,3.843,filler,filler,3,12.266,274,1,54
R_2SxcNfHYVe6r5lO,F24x,filler,2,4.694,filler,filler,3,25.315,339,1,54
R_9G2kmguzjZ1izvP,I1x,critical,1,6.017,agree,fully,3,10.001,286,2,28
R_9G2kmguzjZ1izvP,I2x,critical,4,4.565,disagree,fully,1,2.243,194,2,28
R_9G2kmguzjZ1izvP,I3x,critical,4,2.885,disagree,fully,1,64.717,239,2,28
R_9G2kmguzjZ1izvP,I4x,critical,1,2.679,agree,fully,3,2.688,205,2,28
R_9G2kmguzjZ1izvP,I5x,critical,2,5.149,agree,somewhat,3,5.354,193,2,28
R_9G2kmguzjZ1izvP,I6x,critical,1,2.525,agree,fully,3,3.545,218,2,28
R_9G2kmguzjZ1izvP,I7x,critical,2,3.122,agree,somewhat,3,39.172,221,2,28
R_9G2kmguzjZ1izvP,I8x,critical,1,2.382,agree,fully,3,2.761,191,2,28
R_9G2kmguzjZ1izvP,I9x,critical,1,4.506,agree,fully,2,8.886,175,2,28
R_9G2kmguzjZ1izvP,I10x,critical,1,3.799,agree,fully,1,5.773,181,2,28
R_9G2kmguzjZ1izvP,I11x,critical,4,5.118,disagree,fully,3,2.054,180,2,28
R_9G2kmguzjZ1izvP,I12x,critical,2,319.302,agree,somewhat,3,6.005,237,2,28
R_9G2kmguzjZ1izvP,I13x,critical,2,5.475,agree,somewhat,1,3.249,218,2,28
R_9G2kmguzjZ1izvP,I14x,critical,1,2.704,agree,fully,3,1.835,184,2,28
R_9G2kmguzjZ1izvP,I15x,critical,1,3.014,agree,fully,3,1.254,216,2,28
R_9G2kmguzjZ1izvP,I16x,critical,1,2.985,agree,fully,3,3.143,235,2,28
R_9G2kmguzjZ1izvP,I17x,critical,1,2.757,agree,fully,2,8.756,212,2,28
R_9G2kmguzjZ1izvP,I18x,critical,1,2.621,agree,fully,3,982.682,201,2,28
R_9G2kmguzjZ1izvP,F1x,filler,4,3.589,filler,filler,3,507.53,211,2,28
R_9G2kmguzjZ1izvP,F2x,filler,4,4.346,filler,filler,3,3.267,300,2,28
R_9G2kmguzjZ1izvP,F3x,filler,2,6.762,filler,filler,3,7.762,191,2,28
R_9G2kmguzjZ1izvP,F4x,filler,4,6.728,filler,filler,2,1.79,278,2,28
R_9G2kmguzjZ1izvP,F5x,filler,1,3.806,filler,filler,3,4.725,296,2,28
R_9G2kmguzjZ1izvP,F6x,filler,1,3.676,filler,filler,2,3.355,298,2,28
R_9G2kmguzjZ1izvP,F7x,filler,4,4.462,filler,filler,3,3.666,298,2,28
R_9G2kmguzjZ1izvP,F8x,filler,4,5.904,filler,filler,3,4.193,301,2,28
R_9G2kmguzjZ1izvP,F9x,filler,4,2.464,filler,filler,3,1.419,265,2,28
R_9G2kmguzjZ1izvP,F10x,filler,1,2.552,filler,filler,3,1.47,246,2,28
R_9G2kmguzjZ1izvP,F11x,filler,4,3.246,filler,filler,1,5.491,190,2,28
R_9G2kmguzjZ1izvP,F12x,filler,1,2.709,filler,filler,3,1.545,221,2,28
R_9G2kmguzjZ1izvP,F13x,filler,1,2.276,filler,filler,1,23.699,210,2,28
R_9G2kmguzjZ1izvP,F14x,filler,2,5.758,filler,filler,1,9.58,312,2,28
R_9G2kmguzjZ1izvP,F15x,filler,4,3.188,filler,filler,1,5.073,240,2,28
R_9G2kmguzjZ1izvP,F16x,filler,4,5.431,filler,filler,3,1266.018,295,2,28
R_9G2kmguzjZ1izvP,F17x,filler,1,7.085,filler,filler,3,10.11,321,2,28
R_9G2kmguzjZ1izvP,F18x,filler,1,113.865,filler,filler,3,1.96,220,2,28
R_9G2kmguzjZ1izvP,F19x,filler,3,2.997,filler,filler,2,4.752,208,2,28
R_9G2kmguzjZ1izvP,F20x,filler,1,8.72,filler,filler,3,19.489,286,2,28
R_9G2kmguzjZ1izvP,F21x,filler,2,9.811,filler,filler,2,2.707,311,2,28
R_9G2kmguzjZ1izvP,F22x,filler,2,5.1,filler,filler,2,7.91,325,2,28
R_9G2kmguzjZ1izvP,F23x,filler,2,4.427,filler,filler,3,8.773,259,2,28
R_9G2kmguzjZ1izvP,F24x,filler,4,6.331,filler,filler,3,4.469,237,2,28
R_237yyGYQ9tHBlEE,I1x,critical,2,2.706,agree,somewhat,2,1.696,286,1,38
R_237yyGYQ9tHBlEE,I2x,critical,3,2.964,disagree,somewhat,2,4.183,194,1,38
R_237yyGYQ9tHBlEE,I3x,critical,3,3.016,disagree,somewhat,2,1.475,239,1,38
R_237yyGYQ9tHBlEE,I4x,critical,4,3.869,disagree,fully,2,2.906,184,1,38
R_237yyGYQ9tHBlEE,I5x,critical,3,3.452,disagree,somewhat,3,3.524,192,1,38
R_237yyGYQ9tHBlEE,I6x,critical,3,2.583,disagree,somewhat,3,4.14,191,1,38
R_237yyGYQ9tHBlEE,I7x,critical,3,2.799,disagree,somewhat,2,3.363,233,1,38
R_237yyGYQ9tHBlEE,I8x,critical,1,3.193,agree,fully,1,2.453,191,1,38
R_237yyGYQ9tHBlEE,I9x,critical,1,2.311,agree,fully,1,2.169,175,1,38
R_237yyGYQ9tHBlEE,I10x,critical,2,2.747,agree,somewhat,2,1.18,181,1,38
R_237yyGYQ9tHBlEE,I11x,critical,2,4.251,agree,somewhat,2,3.651,153,1,38
R_237yyGYQ9tHBlEE,I12x,critical,2,4.416,agree,somewhat,2,3.497,237,1,38
R_237yyGYQ9tHBlEE,I13x,critical,2,4.249,agree,somewhat,3,2.685,218,1,38
R_237yyGYQ9tHBlEE,I14x,critical,1,2.287,agree,fully,3,1.729,184,1,38
R_237yyGYQ9tHBlEE,I15x,critical,1,2.98,agree,fully,3,3.153,216,1,38
R_237yyGYQ9tHBlEE,I16x,critical,1,3.877,agree,fully,1,5.583,235,1,38
R_237yyGYQ9tHBlEE,I17x,critical,3,2.173,disagree,somewhat,2,3.648,198,1,38
R_237yyGYQ9tHBlEE,I18x,critical,1,4.115,agree,fully,2,7.466,201,1,38
R_237yyGYQ9tHBlEE,F1x,filler,3,3.239,filler,filler,2,1.168,211,1,38
R_237yyGYQ9tHBlEE,F2x,filler,2,3.67,filler,filler,3,2.966,220,1,38
R_237yyGYQ9tHBlEE,F3x,filler,3,2.738,filler,filler,3,3.374,209,1,38
R_237yyGYQ9tHBlEE,F4x,filler,2,3.336,filler,filler,2,1.48,304,1,38
R_237yyGYQ9tHBlEE,F5x,filler,2,5.29,filler,filler,1,14.842,296,1,38
R_237yyGYQ9tHBlEE,F6x,filler,2,3.717,filler,filler,2,1.195,298,1,38
R_237yyGYQ9tHBlEE,F7x,filler,3,3.875,filler,filler,2,2.359,298,1,38
R_237yyGYQ9tHBlEE,F8x,filler,2,4.922,filler,filler,1,6.709,233,1,38
R_237yyGYQ9tHBlEE,F9x,filler,3,4.283,filler,filler,2,0,265,1,38
R_237yyGYQ9tHBlEE,F10x,filler,3,8.89,filler,filler,2,3.828,193,1,38
R_237yyGYQ9tHBlEE,F11x,filler,3,4.482,filler,filler,3,1.393,190,1,38
R_237yyGYQ9tHBlEE,F12x,filler,2,2.8,filler,filler,2,3.313,221,1,38
R_237yyGYQ9tHBlEE,F13x,filler,3,3.749,filler,filler,3,1.998,264,1,38
R_237yyGYQ9tHBlEE,F14x,filler,2,5.123,filler,filler,2,2.099,312,1,38
R_237yyGYQ9tHBlEE,F15x,filler,4,3.698,filler,filler,3,3.108,240,1,38
R_237yyGYQ9tHBlEE,F16x,filler,2,3.204,filler,filler,2,3.339,319,1,38
R_237yyGYQ9tHBlEE,F17x,filler,2,14.798,filler,filler,2,0.955,321,1,38
R_237yyGYQ9tHBlEE,F18x,filler,2,2.712,filler,filler,1,5.383,220,1,38
R_237yyGYQ9tHBlEE,F19x,filler,2,2.071,filler,filler,3,1.479,208,1,38
R_237yyGYQ9tHBlEE,F20x,filler,4,4.109,filler,filler,3,4.179,297,1,38
R_237yyGYQ9tHBlEE,F21x,filler,2,3.868,filler,filler,1,1.492,311,1,38
R_237yyGYQ9tHBlEE,F22x,filler,2,3.256,filler,filler,2,3.028,325,1,38
R_237yyGYQ9tHBlEE,F23x,filler,3,3.253,filler,filler,1,2.905,274,1,38
R_237yyGYQ9tHBlEE,F24x,filler,3,3.572,filler,filler,2,1.882,237,1,38
R_2OVy0Sd8A6EvDKu,I1x,critical,1,1.779,agree,fully,2,8.486,286,1,32
R_2OVy0Sd8A6EvDKu,I2x,critical,4,3.772,disagree,fully,3,3.176,194,1,32
R_2OVy0Sd8A6EvDKu,I3x,critical,2,5.873,agree,somewhat,3,3.216,206,1,32
